status;category;severity_priority;severity_name;severity_effect;begin_date;end_date;impact_id;messages;updated_at;impacted_objects;id;cause
future;Incidents;0;bloquante;NO_SERVICE;20220724T030000;20220724T124500;fefc90e2-fc8c-11ec-bc34-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T200504;RATP Métro 4;fefc90e2-fc8c-11ec-bc34-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220626T030000;20220705T202504;fefc90e2-fc8c-11ec-bc34-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T200504;RATP Métro 4;fefc90e2-fc8c-11ec-bc34-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220807T030000;20220807T124500;fefc90e2-fc8c-11ec-bc34-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T200504;RATP Métro 4;fefc90e2-fc8c-11ec-bc34-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220703T030000;20220705T202504;fefc90e2-fc8c-11ec-bc34-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T200504;RATP Métro 4;fefc90e2-fc8c-11ec-bc34-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220731T030000;20220731T124500;fefc90e2-fc8c-11ec-bc34-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T200504;RATP Métro 4;fefc90e2-fc8c-11ec-bc34-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220717T030000;20220717T124500;fefc90e2-fc8c-11ec-bc34-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T200504;RATP Métro 4;fefc90e2-fc8c-11ec-bc34-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220718T220000;20220719T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220710T220000;20220711T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220706T220000;20220707T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220712T220000;20220713T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
